"fiscal_year","fiscal_period","cost_center_id","gl_account","actual_amount","budget_amount","variance_amount","variance_pct"
2025,8,"CC0002","630000","3197.51","2686.85","510.66","0.19005899101177959320"
2025,8,"CC0002","650000","3335.83","3311.71","24.12","0.00728324641952344861"
2025,8,"CC0002","660000","4118.98","3688.66","430.32","0.11666025060591108966"
2025,8,"CC0002","670000","3360.64","3814.20","-453.56","-0.11891353363746001783"
2025,8,"CC0002","680000","4300.20","3799.10","501.10","0.13189966044589508041"
2025,8,"CC0002","700000","10656.14","10389.34","266.80","0.02568016832638069406"
2025,8,"CC0002","701000","9188.46","10505.66","-1317.20","-0.12538003323922533187"
2025,8,"CC0002","702000","19224.31","11861.77","7362.54","0.62069488786243537010"
2025,8,"CC0002","710000","4627.79","3979.96","647.83","0.16277299269339390346"
2025,8,"CC0002","720000","4470.74","4126.16","344.58","0.08351106113189987785"
2025,8,"CC0002","730000","5698.05","5116.48","581.57","0.11366603602476702733"
2025,8,"CC0003","600000","1497.98","1670.36","-172.38","-0.10319931032831245959"
2025,8,"CC0003","601000","1885.15","2045.39","-160.24","-0.07834202768176240228"
2025,8,"CC0003","602000","2146.70","2345.26","-198.56","-0.08466438689100568807"
2025,8,"CC0003","610000","2067.63","2171.77","-104.14","-0.04795167075703228242"
2025,8,"CC0003","611000","2717.58","2331.07","386.51","0.16580797659443946342"
2025,8,"CC0003","620000","3133.41","2837.89","295.52","0.10413370497094672450"
2025,8,"CC0003","630000","3425.50","3133.99","291.51","0.09301561268542656486"
2025,8,"CC0003","650000","3263.97","3209.54","54.43","0.01695881652822522854"
2025,8,"CC0003","660000","4187.20","3528.70","658.50","0.18661263354776546604"
2025,8,"CC0003","670000","3549.05","4164.01","-614.96","-0.14768456367780096590"
2025,8,"CC0003","680000","4063.27","3844.64","218.63","0.05686618252944358900"
2025,8,"CC0003","700000","11617.29","11123.95","493.34","0.04434935432108198976"
2025,8,"CC0003","701000","12907.41","11641.82","1265.59","0.10871066551449859214"
2025,8,"CC0003","702000","12195.25","12491.61","-296.36","-0.02372472403477213906"
2025,8,"CC0003","710000","4516.46","4873.04","-356.58","-0.07317403509923989953"
2025,8,"CC0003","720000","5148.82","5490.33","-341.51","-0.06220208985616529425"
2025,8,"CC0003","730000","4921.06","4551.77","369.29","0.08113107648233544314"
2025,8,"CC0004","600000","2256.83","2103.23","153.60","0.07303052923360735630"
2025,8,"CC0004","601000","2532.88","2291.95","240.93","0.10512009424289360588"
2025,8,"CC0004","602000","2189.51","2615.26","-425.75","-0.16279452138601898090"
2025,8,"CC0004","610000","1948.38","2592.57","-644.19","-0.24847545100035871741"
2025,8,"CC0004","611000","2874.42","3059.49","-185.07","-0.06049047390251316396"
2025,8,"CC0004","620000","4163.63","3230.69","932.94","0.28877422470122481575"
2025,8,"CC0004","630000","2430.13","3080.22","-650.09","-0.21105310659628208375"
2025,8,"CC0004","640000","2629.24","3193.55","-564.31","-0.17670304206917067214"
2025,8,"CC0004","650000","3612.08","3737.18","-125.10","-0.03347443794518861816"
2025,8,"CC0004","660000","3286.93","3700.66","-413.73","-0.11179897639880453757"
2025,8,"CC0004","670000","2612.98","3582.44","-969.46","-0.27061444155380131977"
2025,8,"CC0004","680000","3481.89","3663.47","-181.58","-0.04956502987604648052"
2025,8,"CC0004","700000","11422.49","13271.16","-1848.67","-0.13929980499067150121"
2025,8,"CC0004","701000","14156.30","12976.91","1179.39","0.09088373118099763349"
2025,8,"CC0004","702000","11276.06","14039.29","-2763.23","-0.19682120677042784927"
2025,8,"CC0004","710000","4531.44","5383.39","-851.95","-0.15825530009900824573"
2025,8,"CC0004","720000","6653.27","6032.65","620.62","0.10287684516754660058"
2025,8,"CC0004","730000","5939.24","5435.61","503.63","0.09265381438329828667"
2025,8,"CC0005","600000","2259.96","2066.96","193.00","0.09337384371250532183"
2025,8,"CC0005","601000","2613.12","2301.09","312.03","0.13560095433033910017"
2025,8,"CC0005","602000","2041.81","2491.37","-449.56","-0.18044690270814852872"
2025,8,"CC0005","610000","3238.84","2702.53","536.31","0.19844738078763232971"
2025,8,"CC0005","611000","2912.03","3049.76","-137.73","-0.04516093069618592938"
2025,8,"CC0005","630000","3603.05","3222.22","380.83","0.11818870219910496490"
2025,8,"CC0005","650000","4275.90","3689.73","586.17","0.15886528282557260287"
2025,8,"CC0005","660000","4090.53","4170.81","-80.28","-0.01924805972940507959"
2025,8,"CC0005","670000","5345.55","4616.05","729.50","0.15803554987489303625"
2025,8,"CC0005","680000","3963.24","3928.18","35.06","0.00892525291610873229"
2025,8,"CC0005","700000","12756.88","12542.15","214.73","0.01712066910378204694"
2025,8,"CC0005","702000","13226.30","14497.14","-1270.84","-0.08766142839208285220"
2025,8,"CC0005","710000","6379.63","6573.06","-193.43","-0.02942769425503494567"
2025,8,"CC0005","720000","6291.49","5811.03","480.46","0.08268069516075463386"
2025,8,"CC0005","730000","7027.15","6798.48","228.67","0.03363545969098975065"
2025,8,"CC0006","600000","2194.15","2206.14","-11.99","-0.00543483187830328084"
2025,8,"CC0006","601000","3120.74","2539.70","581.04","0.22878292711737606804"
2025,8,"CC0006","602000","2495.99","2731.95","-235.96","-0.08637054118852834056"
2025,8,"CC0006","610000","2966.80","3177.31","-210.51","-0.06625415839184719149"
2025,8,"CC0006","611000","2636.70","3056.85","-420.15","-0.13744540949016144070"
2025,8,"CC0006","620000","3135.02","3314.52","-179.50","-0.05415565451407745315"
2025,8,"CC0006","630000","3892.56","3781.63","110.93","0.02933391156723423497"
2025,8,"CC0006","650000","4263.16","4511.76","-248.60","-0.05510044860542227423"
2025,8,"CC0006","660000","6178.77","5000.53","1178.24","0.23562302395946029721"
2025,8,"CC0006","680000","4438.35","4749.15","-310.80","-0.06544328985186822905"
2025,8,"CC0006","701000","15354.24","15195.88","158.36","0.01042124575871881062"
2025,8,"CC0006","702000","13448.98","13859.82","-410.84","-0.02964252060993577117"
2025,8,"CC0006","710000","5810.01","6079.77","-269.76","-0.04437009952679130954"
2025,8,"CC0006","720000","6766.62","6597.33","169.29","0.02566038079041066613"
2025,8,"CC0006","730000","6006.16","6464.41","-458.25","-0.07088813983023972799"
2025,8,"CC0007","600000","2411.81","2537.82","-126.01","-0.04965285166008621573"
2025,8,"CC0007","601000","3052.89","3094.65","-41.76","-0.01349425621637341864"
2025,8,"CC0007","602000","2908.02","2667.85","240.17","0.09002380193789006129"
2025,8,"CC0007","610000","3369.32","2902.95","466.37","0.16065381766823403779"
2025,8,"CC0007","611000","3520.29","3195.06","325.23","0.10179151565228821994"
2025,8,"CC0007","620000","4612.28","4020.75","591.53","0.14711931853509917304"
2025,8,"CC0007","630000","4616.20","3942.96","673.24","0.17074482114959319902"
2025,8,"CC0007","650000","4200.16","4239.69","-39.53","-0.00932379490009882798"
2025,8,"CC0007","660000","4763.43","5153.46","-390.03","-0.07568313327356766134"
2025,8,"CC0007","670000","4311.04","4980.00","-668.96","-0.13432931726907630522"
2025,8,"CC0007","680000","4616.78","5621.81","-1005.03","-0.17877338437264866653"
2025,8,"CC0007","700000","14108.89","14745.87","-636.98","-0.04319717995615043399"
2025,8,"CC0007","701000","15813.29","16764.33","-951.04","-0.05672997370011208321"
2025,8,"CC0007","710000","7236.43","6762.96","473.47","0.07000928587482404154"
2025,8,"CC0007","720000","8191.72","7168.12","1023.60","0.14279894867831453715"
2025,8,"CC0007","730000","5973.36","6898.10","-924.74","-0.13405720415766660385"
2025,8,"CC0008","600000","2247.15","2334.08","-86.93","-0.03724379627090759528"
2025,8,"CC0008","601000","3518.06","2909.94","608.12","0.20898025388839632432"
2025,8,"CC0008","602000","4825.44","3098.21","1727.23","0.55749287491809786941"
2025,8,"CC0008","610000","3187.89","2966.45","221.44","0.07464814846028080703"
2025,8,"CC0008","611000","3718.10","3543.01","175.09","0.04941843234989458116"
2025,8,"CC0008","620000","4838.38","3769.11","1069.27","0.28369296730527896506"
2025,8,"CC0008","630000","5083.93","4720.98","362.95","0.07688022402128371652"
2025,8,"CC0008","640000","5124.00","5007.38","116.62","0.02328962451421701568"
2025,8,"CC0008","650000","5060.27","4904.04","156.23","0.03185740736209329451"
2025,8,"CC0008","660000","3940.15","5127.07","-1186.92","-0.23150064266725439676"
2025,8,"CC0008","670000","3707.96","5390.12","-1682.16","-0.31208210577872106743"
2025,8,"CC0008","680000","4964.72","5681.99","-717.27","-0.12623570263235239766"
2025,8,"CC0008","700000","15606.79","15225.57","381.22","0.02503814307116252462"
2025,8,"CC0008","701000","15290.14","17240.63","-1950.49","-0.11313333677481623351"
2025,8,"CC0008","702000","16678.42","16652.60","25.82","0.00155050862928311495"
2025,8,"CC0008","710000","7377.46","7096.96","280.50","0.03952396519072955181"
2025,8,"CC0008","720000","7788.22","7027.59","760.63","0.10823482872506791091"
2025,8,"CC0008","730000","5889.58","5718.55","171.03","0.02990793120633727081"
2025,8,"CC0009","600000","2467.53","2510.37","-42.84","-0.01706521349442512458"
2025,8,"CC0009","601000","2635.06","3170.84","-535.78","-0.16897099822129151897"
2025,8,"CC0009","602000","2940.38","2792.08","148.30","0.05311452393914214492"
2025,8,"CC0009","610000","3530.95","3565.24","-34.29","-0.00961786583792395463"
2025,8,"CC0009","611000","4562.63","4327.72","234.91","0.05428031388352296359"
2025,8,"CC0009","620000","3538.14","4148.61","-610.47","-0.14715049136939842501"
2025,8,"CC0009","630000","4535.07","3990.38","544.69","0.13650078438644941083"
2025,8,"CC0009","640000","4377.36","4730.65","-353.29","-0.07468106919767896589"
2025,8,"CC0009","650000","3985.63","5088.56","-1102.93","-0.21674697753391922273"
2025,8,"CC0009","660000","5707.03","5959.45","-252.42","-0.04235625770834556880"
2025,8,"CC0009","670000","4532.18","5285.97","-753.79","-0.14260202006443472059"
2025,8,"CC0009","680000","5642.34","5681.15","-38.81","-0.00683136336833211586"
2025,8,"CC0009","700000","16957.41","15957.77","999.64","0.06264283794038891399"
2025,8,"CC0009","701000","16476.61","17540.71","-1064.10","-0.06066459111404270409"
2025,8,"CC0009","710000","8605.01","8154.02","450.99","0.05530891511180988028"
2025,8,"CC0009","720000","11523.94","7634.12","3889.82","0.50953089550596532410"
2025,8,"CC0009","730000","7491.06","7267.55","223.51","0.03075451837276661323"
2025,8,"CC0010","600000","2264.05","2595.44","-331.39","-0.12768162623678451438"
2025,8,"CC0010","601000","2945.81","2608.10","337.71","0.12948506575668110885"
2025,8,"CC0010","602000","2378.25","3097.24","-718.99","-0.23213893660161950640"
2025,8,"CC0010","610000","3776.98","4021.76","-244.78","-0.06086390038192234246"
2025,8,"CC0010","611000","4721.31","4764.59","-43.28","-0.00908367771413699815"
2025,8,"CC0010","620000","4582.22","4334.05","248.17","0.05726052998927100518"
2025,8,"CC0010","630000","4570.41","4527.57","42.84","0.00946202930048569100"
2025,8,"CC0010","640000","5768.53","5839.10","-70.57","-0.01208576664211950472"
2025,8,"CC0010","650000","5137.33","5255.89","-118.56","-0.02255754972040891267"
2025,8,"CC0010","660000","5985.64","6617.83","-632.19","-0.09552829250675825762"
2025,8,"CC0010","670000","5236.66","5150.06","86.60","0.01681533807373117983"
2025,8,"CC0010","680000","5460.84","5970.74","-509.90","-0.08539979968982069224"
2025,8,"CC0010","702000","36305.37","24056.79","12248.58","0.50915271738249367434"
2025,8,"CC0010","710000","7921.06","6945.44","975.62","0.14046914234375359948"
2025,8,"CC0010","720000","8695.86","8069.00","626.86","0.07768744578014623869"
2025,8,"CC0010","730000","7152.41","8654.03","-1501.62","-0.17351684706431570032"
2025,8,"CC0011","600000","3281.75","2886.18","395.57","0.13705659383683623336"
2025,8,"CC0011","601000","3590.36","3254.58","335.78","0.10317153058151896712"
2025,8,"CC0011","602000","3171.97","3267.69","-95.72","-0.02929286437819989044"
2025,8,"CC0011","610000","4994.90","3938.60","1056.30","0.26819174325902604987"
2025,8,"CC0011","611000","5383.98","4418.59","965.39","0.21848372444603368948"
2025,8,"CC0011","620000","6150.14","4793.64","1356.50","0.28297911399270700345"
2025,8,"CC0011","630000","5896.02","5480.57","415.45","0.07580415905644850809"
2025,8,"CC0011","650000","6681.84","5635.25","1046.59","0.18572201765671443148"
2025,8,"CC0011","660000","5220.28","5385.80","-165.52","-0.03073266738460395856"
2025,8,"CC0011","680000","5280.24","6505.72","-1225.48","-0.18836961935035630184"
2025,8,"CC0011","701000","22593.63","18012.53","4581.10","0.25432851465063486362"
2025,8,"CC0011","702000","15353.85","17684.11","-2330.26","-0.13177140381958718872"
2025,8,"CC0011","710000","8677.55","7830.45","847.10","0.10818024506892962729"
2025,8,"CC0011","720000","7757.75","7341.83","415.92","0.05665072604514133397"
2025,8,"CC0011","730000","8740.68","7966.50","774.18","0.09717943890039540576"
2025,8,"CC0012","600000","3582.58","2928.71","653.87","0.22326211881681696037"
2025,8,"CC0012","601000","3218.36","3018.56","199.80","0.06619050143114597689"
2025,8,"CC0012","602000","4311.38","3849.02","462.36","0.12012408353295124473"
2025,8,"CC0012","610000","5670.42","4333.57","1336.85","0.30848699801780056628"
2025,8,"CC0012","611000","5141.11","4251.59","889.52","0.20922055042936877733"
2025,8,"CC0012","620000","5642.44","5009.32","633.12","0.12638841200003194046"
2025,8,"CC0012","630000","8316.29","4863.93","3452.36","0.70978817540548486512"
2025,8,"CC0012","650000","6953.71","6432.00","521.71","0.08111162935323383085"
2025,8,"CC0012","660000","6557.06","6666.27","-109.21","-0.01638247475724805626"
2025,8,"CC0012","680000","9763.67","7451.14","2312.53","0.31035922019986203453"
2025,8,"CC0012","700000","25677.19","21554.87","4122.32","0.19124773195106256730"
2025,8,"CC0012","701000","21136.45","22046.54","-910.09","-0.04128040046193189498"
2025,8,"CC0012","702000","19987.50","21429.43","-1441.93","-0.06728737068601451369"
2025,8,"CC0012","710000","9584.56","8176.33","1408.23","0.17223252975356914410"
2025,8,"CC0012","720000","9665.31","8972.24","693.07","0.07724603889329754888"
2025,8,"CC0012","730000","9764.56","8845.75","918.81","0.10387022016222479722"
2025,9,"CC0001","600000","1800.55","1539.98","260.57","0.16920349614930064027"
2025,9,"CC0001","601000","1223.78","1405.15","-181.37","-0.12907518770238052877"
2025,9,"CC0001","602000","1977.08","1701.75","275.33","0.16179227266049654767"
2025,9,"CC0001","610000","2395.89","2266.94","128.95","0.05688284648027737832"
2025,9,"CC0001","611000","2150.07","2011.58","138.49","0.06884637946290975253"
2025,9,"CC0001","620000","1888.13","2125.58","-237.45","-0.11171068602452036621"
2025,9,"CC0001","630000","2168.65","2522.47","-353.82","-0.14026727770796084790"
2025,9,"CC0001","640000","2300.36","2586.89","-286.53","-0.11076234397287863032"
2025,9,"CC0001","650000","2629.39","2985.12","-355.73","-0.11916773865037251434"
2025,9,"CC0001","660000","2818.70","2798.98","19.72","0.00704542369005852132"
2025,9,"CC0001","670000","2973.23","3340.27","-367.04","-0.10988333278447550647"
2025,9,"CC0001","680000","4052.76","3582.34","470.42","0.13131640212821786877"
2025,9,"CC0001","701000","8040.75","9533.81","-1493.06","-0.15660685497193671785"
2025,9,"CC0001","702000","10016.92","10428.89","-411.97","-0.03950276587441232960"
2025,9,"CC0001","710000","3206.63","3702.20","-495.57","-0.13385824644805791151"
2025,9,"CC0001","720000","3467.48","4118.36","-650.88","-0.15804349304091920085"
2025,9,"CC0001","730000","4281.29","4812.94","-531.65","-0.11046262783246830420"
2025,9,"CC0002","600000","1717.68","1785.75","-68.07","-0.03811843763124737505"
2025,9,"CC0002","601000","1882.85","1963.36","-80.51","-0.04100623421074077092"
2025,9,"CC0002","602000","2068.04","2062.43","5.61","0.00272009231828474179"
2025,9,"CC0002","610000","2370.63","1911.85","458.78","0.23996652457044224181"
2025,9,"CC0002","611000","2554.77","2400.19","154.58","0.06440323474391610664"
2025,9,"CC0002","630000","2425.99","2360.90","65.09","0.02756999449362531238"
2025,9,"CC0002","640000","3165.83","2984.50","181.33","0.06075724576981068856"
2025,9,"CC0002","650000","3413.79","3269.79","144.00","0.04403952547411301643"
2025,9,"CC0002","660000","2837.08","3362.85","-525.77","-0.15634655128834173395"
2025,9,"CC0002","670000","3379.94","3149.71","230.23","0.07309561832676659121"
2025,9,"CC0002","680000","4090.11","3573.58","516.53","0.14454132830382977294"
2025,9,"CC0002","700000","10299.77","8483.88","1815.89","0.21404003828436988736"
2025,9,"CC0002","701000","11933.84","9957.53","1976.31","0.19847391873285844984"
2025,9,"CC0002","710000","6219.50","4728.19","1491.31","0.31540822175081796628"
2025,9,"CC0002","720000","5122.22","4303.58","818.64","0.19022302362219361555"
2025,9,"CC0002","730000","5233.77","4935.29","298.48","0.06047871553647303401"
2025,9,"CC0003","600000","1587.29","1611.80","-24.51","-0.01520660131529966497"
2025,9,"CC0003","601000","1723.36","1621.16","102.20","0.06304127908411261072"
2025,9,"CC0003","602000","2198.28","2122.98","75.30","0.03546901054178560326"
2025,9,"CC0003","610000","2650.89","2215.73","435.16","0.19639577024276423571"
2025,9,"CC0003","611000","2454.11","2414.56","39.55","0.01637979590484394672"
2025,9,"CC0003","620000","1960.06","2372.95","-412.89","-0.17399860932594449946"
2025,9,"CC0003","630000","3149.05","2992.02","157.03","0.05248293794827574682"
2025,9,"CC0003","650000","3303.55","3543.57","-240.02","-0.06773395191854542171"
2025,9,"CC0003","660000","4837.83","3587.39","1250.44","0.34856539155207546433"
2025,9,"CC0003","670000","3128.63","3423.97","-295.34","-0.08625659687438850224"
2025,9,"CC0003","680000","3584.57","3665.05","-80.48","-0.02195877273161348413"
2025,9,"CC0003","700000","13073.35","12495.54","577.81","0.04624129889544589510"
2025,9,"CC0003","702000","13397.29","12338.56","1058.73","0.08580660952331552466"
2025,9,"CC0003","710000","5000.93","5618.73","-617.80","-0.10995367280506448966"
2025,9,"CC0003","720000","4294.99","4945.43","-650.44","-0.13152344689946071424"
2025,9,"CC0003","730000","6415.90","5702.52","713.38","0.12509907900366855355"
2025,9,"CC0004","600000","1448.67","1724.18","-275.51","-0.15979190107761370623"
2025,9,"CC0004","601000","1969.65","2041.45","-71.80","-0.03517107937985255578"
2025,9,"CC0004","602000","2233.21","2376.17","-142.96","-0.06016404550179490525"
2025,9,"CC0004","610000","2497.67","2558.39","-60.72","-0.02373367625733371378"
2025,9,"CC0004","611000","2295.32","2529.94","-234.62","-0.09273737717100010277"
2025,9,"CC0004","620000","3203.26","3140.94","62.32","0.01984119403745375588"
2025,9,"CC0004","630000","4742.25","3424.44","1317.81","0.38482496408171847076"
2025,9,"CC0004","640000","4333.35","3824.34","509.01","0.13309747564285602222"
2025,9,"CC0004","650000","3262.78","3595.96","-333.18","-0.09265397835348557826"
2025,9,"CC0004","660000","4058.04","3679.32","378.72","0.10293206353347901243"
2025,9,"CC0004","670000","4018.77","4216.42","-197.65","-0.04687625995512780985"
2025,9,"CC0004","680000","3580.13","3874.03","-293.90","-0.07586415180057975803"
2025,9,"CC0004","701000","12210.19","12186.61","23.58","0.00193491052885092737"
2025,9,"CC0004","710000","5491.42","5501.71","-10.29","-0.00187032758905867448"
2025,9,"CC0004","720000","5289.87","5603.34","-313.47","-0.05594341946053603743"
2025,9,"CC0004","730000","9562.80","6083.13","3479.67","0.57201966750669474432"
2025,9,"CC0005","600000","1703.25","1660.21","43.04","0.02592443124664952024"
2025,9,"CC0005","601000","2619.67","2239.14","380.53","0.16994471091579802960"
2025,9,"CC0005","602000","2833.93","2560.48","273.45","0.10679638192838842717"
2025,9,"CC0005","610000","2552.09","2332.23","219.86","0.09427029066601492992"
2025,9,"CC0005","611000","2531.17","2736.41","-205.24","-0.07500338034139620890"
2025,9,"CC0005","620000","3346.43","3124.13","222.30","0.07115580977744203986"
2025,9,"CC0005","630000","3894.43","3785.96","108.47","0.02865059324451394098"
2025,9,"CC0005","640000","3295.32","3347.49","-52.17","-0.01558481130638179651"
2025,9,"CC0005","650000","3364.59","3972.33","-607.74","-0.15299333136975024734"
2025,9,"CC0005","660000","5084.71","4223.51","861.20","0.20390622965258753975"
2025,9,"CC0005","680000","5283.92","4648.60","635.32","0.13666910467667684894"
2025,9,"CC0005","702000","15585.74","12685.38","2900.36","0.22863800690243414072"
2025,9,"CC0005","710000","7704.97","5774.47","1930.50","0.33431639613678831131"
2025,9,"CC0005","720000","6485.16","6063.95","421.21","0.06946132471408900139"
2025,9,"CC0005","730000","7530.74","6039.34","1491.40","0.24694751413233896419"
2025,9,"CC0006","600000","2175.69","2284.13","-108.44","-0.04747540639105479986"
2025,9,"CC0006","601000","2214.32","2376.18","-161.86","-0.06811773518841165232"
2025,9,"CC0006","602000","2315.20","2628.87","-313.67","-0.11931742535766317848"
2025,9,"CC0006","610000","2788.83","2861.28","-72.45","-0.02532083543029693005"
2025,9,"CC0006","611000","2687.21","2582.88","104.33","0.04039289475314377749"
2025,9,"CC0006","620000","2702.95","3148.79","-445.84","-0.14159089682068350065"
2025,9,"CC0006","630000","3772.32","3233.91","538.41","0.16648886332643765596"
2025,9,"CC0006","650000","4350.92","4229.89","121.03","0.02861303721846194582"
2025,9,"CC0006","660000","4143.03","4302.01","-158.98","-0.03695481879400559273"
2025,9,"CC0006","680000","4550.58","4918.98","-368.40","-0.07489357549735920862"
2025,9,"CC0006","700000","12400.47","12579.61","-179.14","-0.01424050507130189251"
2025,9,"CC0006","702000","12068.09","12495.12","-427.03","-0.03417574220975868979"
2025,9,"CC0006","710000","5745.50","5764.13","-18.63","-0.00323205756983274145"
2025,9,"CC0006","720000","6056.50","5829.88","226.62","0.03887215517300527627"
2025,9,"CC0006","730000","5363.03","6216.36","-853.33","-0.13727165093398709212"
2025,9,"CC0007","600000","2144.89","2136.15","8.74","0.00409147297708494254"
2025,9,"CC0007","601000","2214.75","2514.66","-299.91","-0.11926463219679797666"
2025,9,"CC0007","602000","3546.59","3172.15","374.44","0.11803981526724776571"
2025,9,"CC0007","610000","3309.29","2932.89","376.40","0.12833757829308293185"
2025,9,"CC0007","611000","3140.60","3349.10","-208.50","-0.06225553133677704458"
2025,9,"CC0007","630000","3093.35","3629.32","-535.97","-0.14767780190228472551"
2025,9,"CC0007","640000","4745.90","4059.91","685.99","0.16896679975664485173"
2025,9,"CC0007","650000","4680.26","4935.82","-255.56","-0.05177660449530169253"
2025,9,"CC0007","660000","4965.72","4856.80","108.92","0.02242628891451161258"
2025,9,"CC0007","680000","5466.32","5078.65","387.67","0.07633327754422927353"
2025,9,"CC0007","701000","15926.15","16088.53","-162.38","-0.01009290469670007142"
2025,9,"CC0007","702000","15848.73","15311.18","537.55","0.03510833260401876276"
2025,9,"CC0007","710000","5904.45","6029.29","-124.84","-0.02070558888359989319"
2025,9,"CC0007","720000","7250.73","6923.85","326.88","0.04721072813535821833"
2025,9,"CC0007","730000","6227.10","7330.73","-1103.63","-0.15054844469786774305"
2025,9,"CC0008","600000","2247.89","2230.60","17.29","0.00775127768313458262"
2025,9,"CC0008","601000","2282.30","2492.72","-210.42","-0.08441381302352450335"
2025,9,"CC0008","602000","3174.75","2999.14","175.61","0.05855345198957034350"
2025,9,"CC0008","610000","3796.09","3577.61","218.48","0.06106870229007633588"
2025,9,"CC0008","611000","3522.61","3782.93","-260.32","-0.06881438461721469866"
2025,9,"CC0008","620000","3119.58","3663.40","-543.82","-0.14844679805645029208"
2025,9,"CC0008","630000","4264.44","3720.42","544.02","0.14622542616156240424"
2025,9,"CC0008","650000","4183.01","5161.22","-978.21","-0.18953076985673929807"
2025,9,"CC0008","660000","3869.87","4299.22","-429.35","-0.09986695261000832709"
2025,9,"CC0008","680000","5269.83","5129.37","140.46","0.02738347984255376391"
2025,9,"CC0008","700000","13808.22","15502.98","-1694.76","-0.10931833750672451361"
2025,9,"CC0008","701000","18207.78","16450.12","1757.66","0.10684785278162104593"
2025,9,"CC0008","710000","7167.77","6819.50","348.27","0.05106972651953955569"
2025,9,"CC0008","720000","8230.40","7430.68","799.72","0.10762406670721925853"
2025,9,"CC0008","730000","5183.86","6072.02","-888.16","-0.14627092796137035122"
2025,9,"CC0009","600000","1749.71","2723.73","-974.02","-0.35760519581603169183"
2025,9,"CC0009","601000","2730.67","2710.49","20.18","0.00744514829421986430"
2025,9,"CC0009","602000","3464.22","3252.32","211.90","0.06515349043144586019"
2025,9,"CC0009","610000","2732.31","3008.85","-276.54","-0.09190886883693105339"
2025,9,"CC0009","611000","2960.75","3659.20","-698.45","-0.19087505465675557499"
2025,9,"CC0009","630000","3843.54","4635.30","-791.76","-0.17081095074752443208"
2025,9,"CC0009","640000","3743.65","4546.77","-803.12","-0.17663528174946170578"
2025,9,"CC0009","650000","4731.80","4409.05","322.75","0.07320171011895986664"
2025,9,"CC0009","660000","4856.89","5327.94","-471.05","-0.08841128090781803098"
2025,9,"CC0009","670000","5618.82","5970.92","-352.10","-0.05896913708440240365"
2025,9,"CC0009","680000","5401.39","5461.86","-60.47","-0.01107132002651111526"
2025,9,"CC0009","701000","13743.46","14571.41","-827.95","-0.05682017045707999432"
2025,9,"CC0009","702000","16584.01","18903.52","-2319.51","-0.12270254428804794028"
2025,9,"CC0009","710000","5730.91","6734.25","-1003.34","-0.14899060771429632105"
2025,9,"CC0009","720000","5209.18","6474.78","-1265.60","-0.19546610077871371691"
2025,9,"CC0009","730000","7020.23","8024.71","-1004.48","-0.12517337075109256285"
2025,9,"CC0010","600000","2401.07","2366.94","34.13","0.01441946141431552976"
2025,9,"CC0010","601000","3305.22","2884.45","420.77","0.14587529685035275356"
2025,9,"CC0010","602000","2809.60","3223.84","-414.24","-0.12849272916770063030"
2025,9,"CC0010","610000","4220.63","3745.01","475.62","0.12700099599200002136"
2025,9,"CC0010","611000","4032.32","3657.25","375.07","0.10255519857816665527"
2025,9,"CC0010","620000","4725.35","4191.19","534.16","0.12744829034236100010"
2025,9,"CC0010","630000","6082.29","4825.90","1256.39","0.26034314842827244659"
2025,9,"CC0010","640000","4494.02","4198.55","295.47","0.07037429588786604899"
2025,9,"CC0010","650000","5133.44","5210.57","-77.13","-0.01480260317009463456"
2025,9,"CC0010","660000","5650.08","4921.83","728.25","0.14796325756883110550"
2025,9,"CC0010","680000","7859.87","5555.43","2304.44","0.41480857467378762760"
2025,9,"CC0010","702000","21160.36","18959.13","2201.23","0.11610395624693749133"
2025,9,"CC0010","710000","8804.07","7518.60","1285.47","0.17097198946612401245"
2025,9,"CC0010","720000","7692.89","7543.04","149.85","0.01986599567283217377"
2025,9,"CC0010","730000","7446.43","7018.89","427.54","0.06091276540877546165"
2025,9,"CC0011","600000","2946.41","2909.15","37.26","0.01280786484024543251"
2025,9,"CC0011","601000","3014.18","3059.50","-45.32","-0.01481287792122895898"
2025,9,"CC0011","602000","3904.26","3711.55","192.71","0.05192170387035066212"
2025,9,"CC0011","610000","4076.81","3508.77","568.04","0.16189148904031897218"
2025,9,"CC0011","611000","3675.02","3524.57","150.45","0.04268605815744899378"
2025,9,"CC0011","620000","5438.72","4818.87","619.85","0.12862974099737075289"
2025,9,"CC0011","630000","4566.26","4750.01","-183.75","-0.03868412908604402938"
2025,9,"CC0011","650000","5527.17","4964.90","562.27","0.11324900803641563778"
2025,9,"CC0011","660000","7602.92","6455.79","1147.13","0.17769010454181440227"
2025,9,"CC0011","670000","6084.55","5636.09","448.46","0.07956934683441889679"
2025,9,"CC0011","680000","6910.77","6594.34","316.43","0.04798509024405778289"
2025,9,"CC0011","700000","21358.90","19483.25","1875.65","0.09626987283949033144"
2025,9,"CC0011","701000","17392.35","19876.83","-2484.48","-0.12499377415815298516"
2025,9,"CC0011","702000","19053.60","19155.21","-101.61","-0.00530456204865412595"
2025,9,"CC0011","710000","7832.53","6954.00","878.53","0.12633448375035950532"
2025,9,"CC0011","720000","8829.57","7835.06","994.51","0.12693074462735448101"
2025,9,"CC0011","730000","6892.14","7603.83","-711.69","-0.09359625346700281306"
2025,9,"CC0012","600000","3162.22","2992.01","170.21","0.05688817884966962009"
