posting_date,fiscal_year,fiscal_period,gl_account,cost_center_id,actual_amount,document_type
2025-08-01,2025,8,670000,CC0001,403.36,KA
2025-08-08,2025,8,670000,CC0001,180.88,KA
2025-08-15,2025,8,670000,CC0002,3.92,AB
2025-08-04,2025,8,670000,CC0002,1393.47,SA
2025-08-08,2025,8,670000,CC0002,309.18,KA
2025-08-16,2025,8,670000,CC0002,1654.07,AB
2025-08-09,2025,8,670000,CC0003,1803.95,SA
2025-08-16,2025,8,670000,CC0003,1745.1,SA
2025-08-07,2025,8,670000,CC0004,59.94,KR
2025-08-21,2025,8,670000,CC0004,532.75,AB
2025-08-20,2025,8,670000,CC0004,392.86,SA
2025-08-11,2025,8,670000,CC0004,475.18,KA
2025-08-26,2025,8,670000,CC0004,1101.33,KA
2025-08-07,2025,8,670000,CC0004,50.92,AB
2025-08-31,2025,8,670000,CC0005,1684.9,AB
2025-08-08,2025,8,670000,CC0005,507.55,KR
2025-08-30,2025,8,670000,CC0005,1506.16,AB
2025-08-16,2025,8,670000,CC0005,1646.94,KR
2025-08-06,2025,8,670000,CC0007,916.26,KR
2025-08-23,2025,8,670000,CC0007,1538.58,KA
2025-08-04,2025,8,670000,CC0007,1856.2,AB
2025-08-03,2025,8,670000,CC0008,2959.71,RE
2025-08-25,2025,8,670000,CC0008,720.22,AB
2025-08-10,2025,8,670000,CC0008,28.03,RE
2025-08-27,2025,8,670000,CC0009,347.91,KR
2025-08-06,2025,8,670000,CC0009,106.49,KA
2025-08-18,2025,8,670000,CC0009,184.67,RE
2025-08-10,2025,8,670000,CC0009,360.22,KR
2025-08-09,2025,8,670000,CC0009,1457.99,AB
2025-08-30,2025,8,670000,CC0009,452.65,KR
2025-08-06,2025,8,670000,CC0009,406.5,KA
2025-08-30,2025,8,670000,CC0009,1129.8,KA
2025-08-01,2025,8,670000,CC0009,85.95,KA
2025-08-15,2025,8,670000,CC0010,1405.45,KA
2025-08-14,2025,8,670000,CC0010,490.34,RE
2025-08-29,2025,8,670000,CC0010,1005.15,AB
2025-08-25,2025,8,670000,CC0010,209.96,KA
2025-08-29,2025,8,670000,CC0010,46.33,KR
2025-08-07,2025,8,670000,CC0010,2079.43,KR
2025-08-01,2025,8,680000,CC0001,3610.11,AB
2025-08-30,2025,8,680000,CC0002,2351.09,KR
2025-08-30,2025,8,680000,CC0002,1949.11,SA
2025-08-13,2025,8,680000,CC0003,436.72,KA
2025-08-15,2025,8,680000,CC0003,1150.24,KR
2025-08-19,2025,8,680000,CC0003,390.06,AB
2025-08-06,2025,8,680000,CC0003,188.92,KA
2025-08-26,2025,8,680000,CC0003,1333.42,KA
2025-08-16,2025,8,680000,CC0003,563.91,AB
2025-08-05,2025,8,680000,CC0004,1900.66,SA
2025-08-23,2025,8,680000,CC0004,1581.23,RE
2025-08-05,2025,8,680000,CC0005,253.56,RE
2025-08-19,2025,8,680000,CC0005,1025.73,SA
2025-08-23,2025,8,680000,CC0005,2186.5,KR
2025-08-04,2025,8,680000,CC0005,497.45,AB
2025-08-24,2025,8,680000,CC0006,677.64,KA
2025-08-24,2025,8,680000,CC0006,315.32,KR
2025-08-19,2025,8,680000,CC0006,69.23,RE
2025-08-31,2025,8,680000,CC0006,3241.0,KR
2025-08-03,2025,8,680000,CC0006,135.16,KR
2025-08-03,2025,8,680000,CC0007,3594.68,AB
2025-08-16,2025,8,680000,CC0007,1022.1,SA
2025-08-29,2025,8,680000,CC0008,3221.96,KA
2025-08-08,2025,8,680000,CC0008,996.66,AB
2025-08-08,2025,8,680000,CC0008,746.1,KR
2025-08-28,2025,8,680000,CC0009,5530.42,SA
2025-08-12,2025,8,680000,CC0009,111.92,KR
2025-08-14,2025,8,680000,CC0010,423.45,KA
2025-08-29,2025,8,680000,CC0010,1867.81,KA
2025-08-10,2025,8,680000,CC0010,1315.77,KA
2025-08-18,2025,8,680000,CC0010,1489.2,SA
2025-08-15,2025,8,680000,CC0010,362.99,RE
2025-08-24,2025,8,680000,CC0010,1.62,AB
2025-08-02,2025,8,680000,CC0011,1786.69,KA
2025-08-24,2025,8,680000,CC0011,2139.82,AB
2025-08-04,2025,8,680000,CC0011,1353.73,KR
2025-08-22,2025,8,680000,CC0012,9763.67,SA
2025-08-30,2025,8,700000,CC0001,10335.08,RE
2025-08-13,2025,8,700000,CC0002,7024.62,SA
2025-08-05,2025,8,700000,CC0002,1346.59,KA
2025-08-14,2025,8,700000,CC0002,2284.93,SA
2025-08-02,2025,8,700000,CC0003,11617.29,SA
2025-08-24,2025,8,700000,CC0004,2733.97,SA
2025-08-06,2025,8,700000,CC0004,6146.32,KR
2025-08-18,2025,8,700000,CC0004,2542.2,KR
2025-08-20,2025,8,700000,CC0005,9328.89,KR
2025-08-07,2025,8,700000,CC0005,3427.99,SA
2025-08-30,2025,8,700000,CC0007,1489.14,RE
2025-08-29,2025,8,700000,CC0007,9064.24,RE
2025-08-07,2025,8,700000,CC0007,3555.51,KR
2025-08-24,2025,8,700000,CC0008,15606.79,KA
2025-08-17,2025,8,700000,CC0009,7947.8,SA
2025-08-17,2025,8,700000,CC0009,4229.28,AB
2025-08-17,2025,8,700000,CC0009,786.37,RE
2025-08-20,2025,8,700000,CC0009,3993.96,AB
2025-08-06,2025,8,700000,CC0012,17522.08,AB
2025-08-25,2025,8,700000,CC0012,1311.92,SA
2025-08-05,2025,8,700000,CC0012,6843.19,AB
2025-08-05,2025,8,701000,CC0001,5919.63,AB
2025-08-05,2025,8,701000,CC0001,3510.72,RE
2025-08-30,2025,8,701000,CC0002,1073.58,SA
2025-08-28,2025,8,701000,CC0002,8114.88,AB
2025-08-12,2025,8,701000,CC0003,10582.02,KR
2025-08-05,2025,8,701000,CC0003,1379.92,KR
2025-08-24,2025,8,701000,CC0003,945.47,KR
2025-08-01,2025,8,701000,CC0004,14156.3,KR
2025-08-27,2025,8,701000,CC0006,15354.24,KA
2025-08-23,2025,8,701000,CC0007,15813.29,KA
2025-08-28,2025,8,701000,CC0008,15290.14,AB
2025-08-18,2025,8,701000,CC0009,16476.61,KR
2025-08-14,2025,8,701000,CC0011,22593.63,KR
2025-08-16,2025,8,701000,CC0012,21136.45,RE
2025-08-31,2025,8,702000,CC0002,15966.08,RE
2025-08-15,2025,8,702000,CC0002,3258.23,KR
2025-08-22,2025,8,702000,CC0003,12195.25,AB
2025-08-31,2025,8,702000,CC0004,2093.55,KR
2025-08-28,2025,8,702000,CC0004,9182.51,AB
2025-08-28,2025,8,702000,CC0005,2452.94,KR
2025-08-29,2025,8,702000,CC0005,10773.36,KR
2025-08-06,2025,8,702000,CC0006,13448.98,KA
2025-08-14,2025,8,702000,CC0008,6193.66,KA
2025-08-23,2025,8,702000,CC0008,2183.24,KR
2025-08-06,2025,8,702000,CC0008,8301.52,RE
2025-08-28,2025,8,702000,CC0010,36305.37,KR
2025-08-19,2025,8,702000,CC0011,7787.85,KR
2025-08-12,2025,8,702000,CC0011,7566.0,KA
2025-08-08,2025,8,702000,CC0012,2056.34,SA
2025-08-01,2025,8,702000,CC0012,11561.44,RE
2025-08-10,2025,8,702000,CC0012,6369.72,AB
2025-08-22,2025,8,710000,CC0001,1676.32,AB
2025-08-20,2025,8,710000,CC0001,322.73,SA
2025-08-09,2025,8,710000,CC0001,734.06,AB
2025-08-29,2025,8,710000,CC0001,423.74,AB
2025-08-27,2025,8,710000,CC0002,1877.35,AB
2025-08-16,2025,8,710000,CC0002,2750.44,SA
2025-08-11,2025,8,710000,CC0003,2094.49,RE
2025-08-22,2025,8,710000,CC0003,906.13,RE
2025-08-15,2025,8,710000,CC0003,1515.84,KR
2025-08-24,2025,8,710000,CC0004,986.7,AB
2025-08-18,2025,8,710000,CC0004,216.11,KR
2025-08-01,2025,8,710000,CC0004,691.37,RE
2025-08-10,2025,8,710000,CC0004,21.78,SA
2025-08-27,2025,8,710000,CC0004,2615.48,KA
2025-08-02,2025,8,710000,CC0005,3908.83,KA
2025-08-22,2025,8,710000,CC0005,690.24,SA
2025-08-19,2025,8,710000,CC0005,1035.97,KA
2025-08-22,2025,8,710000,CC0005,744.59,KR
2025-08-21,2025,8,710000,CC0006,1420.69,KA
2025-08-12,2025,8,710000,CC0006,809.63,AB
2025-08-17,2025,8,710000,CC0006,269.63,RE
2025-08-21,2025,8,710000,CC0006,2950.26,RE
2025-08-29,2025,8,710000,CC0006,359.8,AB
2025-08-10,2025,8,710000,CC0007,2351.19,RE
2025-08-07,2025,8,710000,CC0007,970.2,KA
2025-08-31,2025,8,710000,CC0007,95.35,RE
2025-08-05,2025,8,710000,CC0007,152.17,KA
2025-08-25,2025,8,710000,CC0007,68.12,AB
2025-08-17,2025,8,710000,CC0007,268.13,AB
2025-08-22,2025,8,710000,CC0007,210.26,KA
2025-08-14,2025,8,710000,CC0007,2402.91,KA
2025-08-01,2025,8,710000,CC0007,718.1,AB
2025-08-27,2025,8,710000,CC0008,782.26,RE
2025-08-16,2025,8,710000,CC0008,460.41,AB
2025-08-12,2025,8,710000,CC0008,586.41,AB
2025-08-24,2025,8,710000,CC0008,5548.38,RE
2025-08-02,2025,8,710000,CC0009,2024.54,KR
2025-08-02,2025,8,710000,CC0009,6580.47,RE
2025-08-21,2025,8,710000,CC0010,1528.28,KR
2025-08-15,2025,8,710000,CC0010,398.49,KA
2025-08-31,2025,8,710000,CC0010,500.52,RE
2025-08-30,2025,8,710000,CC0010,653.92,SA
2025-08-25,2025,8,710000,CC0010,2.43,KA
2025-08-03,2025,8,710000,CC0010,1326.15,RE
2025-08-08,2025,8,710000,CC0010,2940.19,RE
2025-08-12,2025,8,710000,CC0010,571.08,AB
2025-08-23,2025,8,710000,CC0011,179.97,KR
2025-08-15,2025,8,710000,CC0011,1829.64,RE
2025-08-27,2025,8,710000,CC0011,1941.11,SA
2025-08-19,2025,8,710000,CC0011,2052.15,KA
2025-08-16,2025,8,710000,CC0011,1007.26,RE
2025-08-09,2025,8,710000,CC0011,766.36,KA
2025-08-20,2025,8,710000,CC0011,901.06,SA
2025-08-31,2025,8,710000,CC0012,6308.22,KR
2025-08-01,2025,8,710000,CC0012,914.52,SA
2025-08-03,2025,8,710000,CC0012,1398.88,SA
2025-08-06,2025,8,710000,CC0012,571.3,KA
2025-08-06,2025,8,710000,CC0012,391.64,SA
2025-08-20,2025,8,720000,CC0001,764.3,KA
2025-08-30,2025,8,720000,CC0001,833.48,KA
2025-08-22,2025,8,720000,CC0001,342.04,RE
2025-08-06,2025,8,720000,CC0001,123.66,KA
2025-08-08,2025,8,720000,CC0001,695.52,AB
2025-08-30,2025,8,720000,CC0001,1645.36,KR
2025-08-15,2025,8,720000,CC0002,35.22,SA
2025-08-24,2025,8,720000,CC0002,10.55,SA
2025-08-11,2025,8,720000,CC0002,4424.97,KR
2025-08-29,2025,8,720000,CC0003,1377.08,KA
2025-08-08,2025,8,720000,CC0003,2209.82,AB
2025-08-12,2025,8,720000,CC0003,1405.89,KA
2025-08-22,2025,8,720000,CC0003,156.03,SA
2025-08-10,2025,8,720000,CC0004,5521.62,AB
2025-08-24,2025,8,720000,CC0004,1131.65,KA
2025-08-04,2025,8,720000,CC0005,1362.24,SA
2025-08-08,2025,8,720000,CC0005,18.88,KA
2025-08-17,2025,8,720000,CC0005,1743.37,RE
2025-08-15,2025,8,720000,CC0005,645.86,AB
2025-08-19,2025,8,720000,CC0005,1860.03,KR
2025-08-25,2025,8,720000,CC0005,661.11,AB
2025-08-20,2025,8,720000,CC0006,2633.05,AB
2025-08-23,2025,8,720000,CC0006,2654.76,KA
2025-08-28,2025,8,720000,CC0006,1434.77,SA
2025-08-14,2025,8,720000,CC0006,44.04,SA
2025-08-03,2025,8,720000,CC0007,2362.87,KA
2025-08-21,2025,8,720000,CC0007,11.68,AB
2025-08-19,2025,8,720000,CC0007,2012.25,RE
2025-08-16,2025,8,720000,CC0007,2211.55,SA
2025-08-24,2025,8,720000,CC0007,1593.37,AB
2025-08-18,2025,8,720000,CC0008,1333.16,AB
2025-08-24,2025,8,720000,CC0008,318.63,RE
2025-08-15,2025,8,720000,CC0008,2038.03,SA
2025-08-05,2025,8,720000,CC0008,4098.4,SA
2025-08-18,2025,8,720000,CC0009,887.17,KR
2025-08-18,2025,8,720000,CC0009,795.72,KR
2025-08-25,2025,8,720000,CC0009,2830.85,KA
2025-08-05,2025,8,720000,CC0009,5020.65,SA
2025-08-21,2025,8,720000,CC0009,1989.55,KR
2025-08-19,2025,8,720000,CC0010,1124.69,AB
2025-08-06,2025,8,720000,CC0010,2166.68,SA
2025-08-06,2025,8,720000,CC0010,5404.49,AB
2025-08-20,2025,8,720000,CC0011,4861.36,KA
2025-08-31,2025,8,720000,CC0011,2896.39,SA
2025-08-12,2025,8,720000,CC0012,17.73,AB
2025-08-22,2025,8,720000,CC0012,2595.68,AB
2025-08-20,2025,8,720000,CC0012,950.43,KR
2025-08-16,2025,8,720000,CC0012,1845.3,SA
2025-08-19,2025,8,720000,CC0012,2315.8,KA
2025-08-11,2025,8,720000,CC0012,318.11,KR
2025-08-18,2025,8,720000,CC0012,1622.26,AB
2025-08-04,2025,8,730000,CC0001,1509.03,AB
2025-08-17,2025,8,730000,CC0001,63.99,RE
2025-08-28,2025,8,730000,CC0001,1182.95,KA
2025-08-20,2025,8,730000,CC0001,1028.04,SA
2025-08-04,2025,8,730000,CC0002,149.52,SA
2025-08-04,2025,8,730000,CC0002,842.41,RE
2025-08-29,2025,8,730000,CC0002,221.05,SA
2025-08-05,2025,8,730000,CC0002,4240.92,AB
2025-08-02,2025,8,730000,CC0002,244.15,AB
2025-08-28,2025,8,730000,CC0003,463.21,AB
2025-08-13,2025,8,730000,CC0003,3535.18,RE
2025-08-08,2025,8,730000,CC0003,922.67,RE
2025-08-27,2025,8,730000,CC0004,47.3,AB
2025-08-24,2025,8,730000,CC0004,2184.72,SA
2025-08-13,2025,8,730000,CC0004,3250.09,RE
2025-08-27,2025,8,730000,CC0004,125.38,KR
2025-08-15,2025,8,730000,CC0004,136.26,AB
2025-08-14,2025,8,730000,CC0004,195.49,AB
2025-08-26,2025,8,730000,CC0005,3789.87,AB
2025-08-08,2025,8,730000,CC0005,2071.03,SA
2025-08-11,2025,8,730000,CC0005,1166.25,RE
2025-08-20,2025,8,730000,CC0006,480.75,SA
2025-08-24,2025,8,730000,CC0006,3008.25,AB
2025-08-11,2025,8,730000,CC0006,1215.49,KA
2025-08-07,2025,8,730000,CC0006,407.08,AB
2025-08-12,2025,8,730000,CC0006,894.59,AB
2025-08-10,2025,8,730000,CC0007,2240.4,KA
2025-08-21,2025,8,730000,CC0007,1801.03,AB
2025-08-06,2025,8,730000,CC0007,1365.26,KR
2025-08-15,2025,8,730000,CC0007,553.36,KA
2025-08-25,2025,8,730000,CC0007,13.31,AB
2025-08-05,2025,8,730000,CC0008,166.1,KA
2025-08-21,2025,8,730000,CC0008,3919.44,RE
2025-08-29,2025,8,730000,CC0008,986.76,AB
2025-08-27,2025,8,730000,CC0008,817.28,RE
2025-08-05,2025,8,730000,CC0009,2422.39,RE
2025-08-04,2025,8,730000,CC0009,5068.67,KR
2025-08-16,2025,8,730000,CC0010,744.49,KR
2025-08-20,2025,8,730000,CC0010,2026.97,SA
2025-08-27,2025,8,730000,CC0010,663.11,KA
2025-08-01,2025,8,730000,CC0010,1856.96,AB
2025-08-23,2025,8,730000,CC0010,782.52,RE
2025-08-19,2025,8,730000,CC0010,651.9,KA
2025-08-07,2025,8,730000,CC0010,426.46,KA
2025-08-15,2025,8,730000,CC0011,3928.83,SA
2025-08-20,2025,8,730000,CC0011,4580.77,AB
2025-08-14,2025,8,730000,CC0011,231.08,SA
2025-08-22,2025,8,730000,CC0012,33.32,AB
2025-08-24,2025,8,730000,CC0012,5125.88,AB
2025-08-18,2025,8,730000,CC0012,4605.36,KA
2025-09-11,2025,9,600000,CC0001,360.86,SA
2025-09-22,2025,9,600000,CC0001,675.27,SA
2025-09-20,2025,9,600000,CC0001,203.68,RE
2025-09-09,2025,9,600000,CC0001,77.56,AB
2025-09-18,2025,9,600000,CC0001,297.63,AB
2025-09-29,2025,9,600000,CC0001,185.55,SA
2025-09-16,2025,9,600000,CC0002,78.89,KA
2025-09-01,2025,9,600000,CC0002,1304.02,AB
2025-09-05,2025,9,600000,CC0002,334.77,KA
2025-09-18,2025,9,600000,CC0003,70.46,KA
2025-09-30,2025,9,600000,CC0003,591.57,KR
2025-09-10,2025,9,600000,CC0003,833.08,SA
2025-09-08,2025,9,600000,CC0003,92.18,RE
2025-09-30,2025,9,600000,CC0004,915.54,AB
2025-09-16,2025,9,600000,CC0004,533.13,RE
2025-09-15,2025,9,600000,CC0005,166.41,RE
2025-09-15,2025,9,600000,CC0005,352.21,RE
2025-09-26,2025,9,600000,CC0005,692.86,SA
2025-09-29,2025,9,600000,CC0005,320.89,KA
2025-09-26,2025,9,600000,CC0005,170.88,KA
2025-09-27,2025,9,600000,CC0006,861.04,AB
2025-09-29,2025,9,600000,CC0006,1314.65,SA
2025-09-01,2025,9,600000,CC0007,1197.66,KA
2025-09-12,2025,9,600000,CC0007,485.4,AB
2025-09-03,2025,9,600000,CC0007,139.85,RE
2025-09-15,2025,9,600000,CC0007,321.98,SA
2025-09-18,2025,9,600000,CC0008,307.04,SA
2025-09-27,2025,9,600000,CC0008,1940.85,AB
2025-09-22,2025,9,600000,CC0009,384.97,KR
2025-09-21,2025,9,600000,CC0009,383.46,SA
2025-09-28,2025,9,600000,CC0009,981.28,KR
2025-09-23,2025,9,600000,CC0010,192.34,AB
2025-09-08,2025,9,600000,CC0010,2208.73,SA
2025-09-18,2025,9,600000,CC0011,2284.58,SA
2025-09-16,2025,9,600000,CC0011,661.83,SA
2025-09-15,2025,9,600000,CC0012,1074.29,AB
2025-09-02,2025,9,600000,CC0012,2087.93,SA
2025-09-06,2025,9,601000,CC0001,82.06,KR
2025-09-25,2025,9,601000,CC0001,264.33,RE
2025-09-02,2025,9,601000,CC0001,491.19,KA
2025-09-01,2025,9,601000,CC0001,308.37,KR
2025-09-26,2025,9,601000,CC0001,77.83,SA
2025-09-28,2025,9,601000,CC0002,1882.85,AB
2025-09-13,2025,9,601000,CC0003,0.02,AB
2025-09-20,2025,9,601000,CC0003,122.75,SA
2025-09-30,2025,9,601000,CC0003,395.8,RE
2025-09-04,2025,9,601000,CC0003,523.61,KA
2025-09-13,2025,9,601000,CC0003,381.84,KR
2025-09-06,2025,9,601000,CC0003,299.34,AB
2025-09-09,2025,9,601000,CC0004,26.61,KR
2025-09-11,2025,9,601000,CC0004,395.9,AB
2025-09-03,2025,9,601000,CC0004,45.82,KR
2025-09-13,2025,9,601000,CC0004,1025.91,KA
2025-09-17,2025,9,601000,CC0004,122.86,KA
2025-09-17,2025,9,601000,CC0004,352.55,KR
2025-09-09,2025,9,601000,CC0005,2619.67,SA
2025-09-26,2025,9,601000,CC0006,2214.32,AB
2025-09-29,2025,9,601000,CC0007,313.87,SA
2025-09-30,2025,9,601000,CC0007,1024.9,AB
2025-09-29,2025,9,601000,CC0007,59.22,SA
2025-09-30,2025,9,601000,CC0007,59.9,SA
2025-09-10,2025,9,601000,CC0007,756.86,AB
2025-09-08,2025,9,601000,CC0008,2282.3,KA
2025-09-11,2025,9,601000,CC0009,912.16,SA
2025-09-05,2025,9,601000,CC0009,32.3,AB
2025-09-18,2025,9,601000,CC0009,72.27,RE
2025-09-11,2025,9,601000,CC0009,1088.33,SA
2025-09-13,2025,9,601000,CC0009,625.61,KR
2025-09-02,2025,9,601000,CC0010,17.51,SA
2025-09-16,2025,9,601000,CC0010,379.11,SA
2025-09-09,2025,9,601000,CC0010,241.25,RE
2025-09-03,2025,9,601000,CC0010,652.95,KR
2025-09-28,2025,9,601000,CC0010,666.17,SA
2025-09-09,2025,9,601000,CC0010,528.75,RE
2025-09-22,2025,9,601000,CC0010,143.57,KR
2025-09-05,2025,9,601000,CC0010,675.91,KA
2025-09-25,2025,9,601000,CC0011,1095.75,RE
2025-09-15,2025,9,601000,CC0011,250.62,AB
2025-09-18,2025,9,601000,CC0011,1667.81,SA
2025-09-22,2025,9,601000,CC0012,9.87,RE
2025-09-21,2025,9,601000,CC0012,276.79,AB
2025-09-29,2025,9,601000,CC0012,428.01,AB
2025-09-03,2025,9,601000,CC0012,628.73,KA
2025-09-18,2025,9,601000,CC0012,795.46,KR
2025-09-26,2025,9,601000,CC0012,1060.29,SA
2025-09-05,2025,9,602000,CC0001,376.23,RE
2025-09-27,2025,9,602000,CC0001,499.96,KR
2025-09-15,2025,9,602000,CC0001,164.72,AB
2025-09-16,2025,9,602000,CC0001,433.72,KR
2025-09-28,2025,9,602000,CC0001,180.87,KR
2025-09-18,2025,9,602000,CC0001,321.58,KA
2025-09-23,2025,9,602000,CC0002,273.47,KA
2025-09-12,2025,9,602000,CC0002,106.82,RE
2025-09-16,2025,9,602000,CC0002,640.05,RE
2025-09-19,2025,9,602000,CC0002,248.85,SA
2025-09-10,2025,9,602000,CC0002,85.84,KA
2025-09-10,2025,9,602000,CC0002,713.01,AB
2025-09-11,2025,9,602000,CC0003,380.36,KA
2025-09-14,2025,9,602000,CC0003,1540.12,KR
2025-09-13,2025,9,602000,CC0003,277.8,SA
2025-09-27,2025,9,602000,CC0004,326.22,KA
2025-09-07,2025,9,602000,CC0004,1906.99,AB
2025-09-01,2025,9,602000,CC0005,2833.93,AB
2025-09-21,2025,9,602000,CC0006,742.87,RE
2025-09-14,2025,9,602000,CC0006,355.87,KA
2025-09-11,2025,9,602000,CC0006,325.29,KR
2025-09-26,2025,9,602000,CC0006,891.17,KA
2025-09-06,2025,9,602000,CC0007,233.07,AB
2025-09-22,2025,9,602000,CC0007,278.8,RE
2025-09-29,2025,9,602000,CC0007,456.8,AB
2025-09-13,2025,9,602000,CC0007,2559.89,KR
2025-09-22,2025,9,602000,CC0007,18.03,RE
2025-09-29,2025,9,602000,CC0008,585.93,KA
2025-09-16,2025,9,602000,CC0008,2588.82,AB
2025-09-30,2025,9,602000,CC0009,526.22,RE
2025-09-14,2025,9,602000,CC0009,847.92,SA
2025-09-22,2025,9,602000,CC0009,429.91,KR
2025-09-08,2025,9,602000,CC0009,1660.17,KA
2025-09-08,2025,9,602000,CC0010,2809.6,SA
2025-09-20,2025,9,602000,CC0011,2272.35,AB
2025-09-17,2025,9,602000,CC0011,994.33,KR
2025-09-30,2025,9,602000,CC0011,267.23,RE
2025-09-27,2025,9,602000,CC0011,252.91,SA
2025-09-14,2025,9,602000,CC0011,117.44,RE
2025-09-17,2025,9,602000,CC0012,259.18,RE
2025-09-22,2025,9,602000,CC0012,1624.44,SA
2025-09-04,2025,9,602000,CC0012,362.84,RE
2025-09-01,2025,9,602000,CC0012,1201.62,AB
2025-09-05,2025,9,602000,CC0012,1608.97,SA
2025-09-13,2025,9,610000,CC0001,288.02,KR
2025-09-14,2025,9,610000,CC0001,1177.51,RE
2025-09-15,2025,9,610000,CC0001,250.78,KR
2025-09-20,2025,9,610000,CC0001,679.58,KA
2025-09-23,2025,9,610000,CC0002,1444.17,KA
2025-09-21,2025,9,610000,CC0002,926.46,SA
2025-09-03,2025,9,610000,CC0003,561.48,KR
2025-09-12,2025,9,610000,CC0003,438.33,KA
2025-09-27,2025,9,610000,CC0003,1219.18,AB
2025-09-22,2025,9,610000,CC0003,431.9,SA
2025-09-30,2025,9,610000,CC0004,175.97,KR
2025-09-16,2025,9,610000,CC0004,347.26,KR
2025-09-29,2025,9,610000,CC0004,804.86,KR
2025-09-24,2025,9,610000,CC0004,1169.58,KR
2025-09-09,2025,9,610000,CC0005,300.94,SA
2025-09-11,2025,9,610000,CC0005,836.97,KR
2025-09-06,2025,9,610000,CC0005,16.6,AB
2025-09-11,2025,9,610000,CC0005,76.67,AB
2025-09-27,2025,9,610000,CC0005,421.09,AB
2025-09-06,2025,9,610000,CC0005,21.14,SA
2025-09-27,2025,9,610000,CC0005,878.68,KR
2025-09-14,2025,9,610000,CC0006,1405.3,RE
2025-09-07,2025,9,610000,CC0006,36.36,RE
2025-09-27,2025,9,610000,CC0006,393.66,AB
2025-09-15,2025,9,610000,CC0006,205.11,SA
2025-09-27,2025,9,610000,CC0006,241.81,KR
2025-09-14,2025,9,610000,CC0006,6.49,KA
2025-09-18,2025,9,610000,CC0006,400.67,KA
2025-09-18,2025,9,610000,CC0006,99.43,SA
2025-09-25,2025,9,610000,CC0007,503.13,KA
2025-09-28,2025,9,610000,CC0007,1469.97,SA
2025-09-26,2025,9,610000,CC0007,724.69,KA
2025-09-20,2025,9,610000,CC0007,25.71,KR
2025-09-27,2025,9,610000,CC0007,585.79,KA
2025-09-02,2025,9,610000,CC0008,1249.67,SA
2025-09-09,2025,9,610000,CC0008,2374.23,RE
2025-09-22,2025,9,610000,CC0008,172.19,RE
2025-09-27,2025,9,610000,CC0009,439.61,KA
2025-09-14,2025,9,610000,CC0009,548.75,RE
2025-09-05,2025,9,610000,CC0009,33.39,KR
2025-09-01,2025,9,610000,CC0009,1678.27,AB
2025-09-13,2025,9,610000,CC0009,32.29,SA
2025-09-20,2025,9,610000,CC0010,72.8,SA
2025-09-14,2025,9,610000,CC0010,1919.62,AB
2025-09-20,2025,9,610000,CC0010,140.29,AB
2025-09-27,2025,9,610000,CC0010,920.71,SA
2025-09-26,2025,9,610000,CC0010,1167.21,KA
2025-09-20,2025,9,610000,CC0011,620.01,SA
2025-09-26,2025,9,610000,CC0011,3456.8,RE
2025-09-14,2025,9,610000,CC0012,1128.48,SA
2025-09-24,2025,9,610000,CC0012,2975.43,KR
2025-09-19,2025,9,611000,CC0001,1956.96,SA
2025-09-12,2025,9,611000,CC0001,24.4,KR
2025-09-09,2025,9,611000,CC0001,168.71,KA
2025-09-18,2025,9,611000,CC0002,1101.33,SA
2025-09-22,2025,9,611000,CC0002,1453.44,KA
2025-09-24,2025,9,611000,CC0003,480.46,RE
2025-09-17,2025,9,611000,CC0003,1973.65,KA
2025-09-25,2025,9,611000,CC0004,287.11,KA
2025-09-08,2025,9,611000,CC0004,224.21,SA
2025-09-23,2025,9,611000,CC0004,1457.99,KR
2025-09-26,2025,9,611000,CC0004,73.98,SA
2025-09-04,2025,9,611000,CC0004,252.03,KA
2025-09-03,2025,9,611000,CC0005,196.15,SA
2025-09-29,2025,9,611000,CC0005,463.05,RE
2025-09-22,2025,9,611000,CC0005,1377.98,SA
2025-09-05,2025,9,611000,CC0005,493.99,KA
2025-09-22,2025,9,611000,CC0006,361.28,KA
2025-09-24,2025,9,611000,CC0006,534.26,AB
2025-09-24,2025,9,611000,CC0006,107.81,SA
2025-09-12,2025,9,611000,CC0006,872.79,RE
2025-09-23,2025,9,611000,CC0006,811.07,RE
2025-09-19,2025,9,611000,CC0007,993.3,KR
2025-09-17,2025,9,611000,CC0007,2147.3,AB
2025-09-29,2025,9,611000,CC0008,1989.13,SA
2025-09-03,2025,9,611000,CC0008,704.9,RE
2025-09-08,2025,9,611000,CC0008,828.58,KA
2025-09-18,2025,9,611000,CC0009,2408.41,RE
2025-09-19,2025,9,611000,CC0009,204.65,AB
2025-09-27,2025,9,611000,CC0009,192.4,KA
2025-09-01,2025,9,611000,CC0009,155.29,AB
2025-09-08,2025,9,611000,CC0010,3932.88,SA
2025-09-21,2025,9,611000,CC0010,99.44,KR
2025-09-29,2025,9,611000,CC0011,1634.83,SA
2025-09-24,2025,9,611000,CC0011,2040.19,RE
2025-09-05,2025,9,611000,CC0012,125.08,RE
2025-09-15,2025,9,611000,CC0012,1180.93,SA
2025-09-03,2025,9,611000,CC0012,3301.73,AB
2025-09-26,2025,9,620000,CC0001,268.53,KR
2025-09-17,2025,9,620000,CC0001,67.89,AB
2025-09-11,2025,9,620000,CC0001,533.82,SA
2025-09-22,2025,9,620000,CC0001,392.42,SA
